,Data,precipitacao_observada,Horario,Datetime,StaBarbara_ws10,StaBarbara_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_StaBarbara,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_StaBarbara,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-06 14:00:00,2021-08-06,0.0,14:00:00,2021-08-06 14:00:00,4.89515,77.9181,4.28491,80.4837,5.22314,72.3066,4.50676,76.6351,4.43306,78.9885,5.26989,70.4953,4.5474,81.0031,5.54615,74.6769,4.62171,78.7329,0.00241429,0.000156105,0.0694709,0.00234459,0.0032481,0.0974392,0.000291727,0.0369966,2.13057e-05,21.8395,21.8147,22.2513,22.4078,21.434,22.3997,22.2301,21.9006,21.2617
2021-08-06 15:00:00,2021-08-06,0.0,15:00:00,2021-08-06 15:00:00,5.52756,78.6976,5.24477,80.8829,5.96522,74.0968,4.97504,77.3503,5.2121,80.45,5.94343,72.1544,5.38913,80.3101,6.48463,76.1823,5.7673,81.2924,0.00241429,0.000156105,0.0694709,0.00234459,0.0032481,0.0974392,0.000291727,0.0369966,2.13057e-05,22.609,22.4452,22.7966,23.0464,22.4154,22.9741,22.7995,22.6942,21.9268
2021-08-06 16:00:00,2021-08-06,0.0,16:00:00,2021-08-06 16:00:00,5.9775,110.218,5.73054,113.709,5.92506,108.357,5.35459,110.756,5.79597,110.468,5.98753,108.761,5.8949,113.392,6.49755,107.929,6.29419,112.876,0.0024143,0.000156106,0.0694717,0.00234457,0.0032481,0.0975389,0.000291745,0.0369964,2.13057e-05,22.0074,22.0049,22.0634,22.4219,21.9214,22.1794,22.2759,22.0192,21.5267
2021-08-06 17:00:00,2021-08-06,0.0,17:00:00,2021-08-06 17:00:00,6.01073,116.187,5.49448,119.207,6.17911,112.769,5.21369,121.141,5.96379,112.477,6.20348,116.489,5.24897,122.971,6.81029,110.007,6.32242,115.22,2.04891e-08,7.42148e-10,8.71718e-07,6.75209e-08,4.42378e-09,9.97037e-05,1.84227e-08,0.0,1.09139e-11,21.9165,22.0873,22.4465,22.6364,22.1163,22.5833,22.4078,22.4398,21.4443
2021-08-06 18:00:00,2021-08-06,0.0,18:00:00,2021-08-06 18:00:00,6.76047,119.025,6.49696,121.845,6.98282,116.13,6.17331,120.498,6.48003,117.428,7.16813,117.552,6.83975,123.726,7.49955,114.471,7.08001,119.539,2.42144e-08,2.16824e-09,8.71718e-07,8.26549e-08,0.000250719,9.97037e-05,1.90339e-08,5.58309e-05,2.0703e-05,21.8688,22.0179,21.9388,22.4014,21.8329,22.1395,22.303,21.9569,21.3558
2021-08-06 19:00:00,2021-08-06,0.0,19:00:00,2021-08-06 19:00:00,6.83123,116.751,6.2734,119.421,6.99591,114.479,6.19173,118.751,6.63138,114.903,7.16013,116.341,6.35093,121.335,7.58911,112.531,7.06109,117.119,3.72529e-09,1.42609e-09,0.0,4.33065e-08,0.000250715,0.0,6.1118e-10,5.58309e-05,2.0703e-05,20.8808,21.1512,20.9054,21.5363,20.9174,21.161,21.3781,20.9153,20.3784
2021-08-06 20:00:00,2021-08-06,0.0,20:00:00,2021-08-06 20:00:00,5.5891,114.395,5.19147,116.595,5.91655,113.424,5.04311,117.256,5.85054,111.761,5.92866,116.015,4.91348,118.892,6.68664,110.693,5.65289,113.831,3.72529e-09,1.42609e-09,0.0,1.5134e-08,0.000250715,0.0,6.1118e-10,5.58309e-05,2.0703e-05,19.7351,20.309,19.7158,20.6765,19.9721,19.9924,20.3603,19.6653,19.2333
2021-08-06 21:00:00,2021-08-06,0.0,21:00:00,2021-08-06 21:00:00,2.76941,113.776,3.16731,115.502,3.7288,112.537,3.32512,118.741,3.97672,108.338,3.81914,116.821,2.43486,117.212,4.1551,107.791,3.15229,110.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7112,19.1475,17.6662,19.4504,18.744,17.7485,17.6318,17.3962,16.0829
2021-08-06 22:00:00,2021-08-06,0.0,22:00:00,2021-08-06 22:00:00,1.663,89.5677,2.43094,86.7224,2.58485,97.4812,1.39765,111.442,2.80157,84.1348,2.8619,107.768,1.80506,91.2941,2.88052,89.2183,3.03689,86.7863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.973,18.7255,16.1462,18.8306,18.3863,16.5997,16.9477,16.1058,15.4169
2021-08-06 23:00:00,2021-08-06,0.0,23:00:00,2021-08-06 23:00:00,1.83646,62.0692,2.60793,73.9524,1.73696,78.052,0.466912,38.7181,3.30192,73.0816,1.7781,105.326,1.59584,62.8224,2.42256,73.3154,3.24749,81.7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5037,18.0606,15.4182,18.3843,17.9977,15.7726,16.3017,15.401,15.3403
2021-08-07 00:00:00,2021-08-07,0.0,00:00:00,2021-08-07 00:00:00,1.66716,64.1905,1.17863,75.6138,1.92219,66.7177,1.11698,67.3904,2.06362,64.598,2.20939,66.3384,1.20761,78.1497,2.27262,69.1859,2.39155,74.4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2111,19.1531,19.2668,19.1702,19.252,19.2294,19.1088,19.3041,19.1974
2021-08-07 01:00:00,2021-08-07,0.0,01:00:00,2021-08-07 01:00:00,2.69354,72.0883,3.05342,78.4233,2.70578,76.488,2.51659,73.5159,3.90173,75.4993,2.65817,82.2704,2.06406,73.6479,3.35802,76.3224,3.3172,82.5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4497,17.5721,15.5776,18.1341,17.6296,15.6197,15.7647,15.6412,15.3271
2021-08-07 02:00:00,2021-08-07,0.0,02:00:00,2021-08-07 02:00:00,2.99715,60.7617,3.63014,67.3065,3.4499,61.5778,3.12427,59.8679,4.45956,64.4389,2.96439,62.1097,2.37724,62.6064,4.29575,64.2725,4.10307,72.0407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9998,16.3176,15.4081,16.8477,16.4047,14.8677,14.8608,15.325,14.9284
2021-08-07 03:00:00,2021-08-07,0.0,03:00:00,2021-08-07 03:00:00,2.81837,64.792,3.4884,74.6436,2.88106,65.9935,2.35982,67.3211,4.49339,68.4893,2.67127,73.0722,1.92864,73.6082,4.0371,66.9602,4.46245,77.7119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.21,15.9551,14.5071,16.3177,15.9436,14.0764,14.167,14.6784,14.747
2021-08-07 04:00:00,2021-08-07,0.0,04:00:00,2021-08-07 04:00:00,2.55102,59.002,3.03923,67.6707,2.08648,53.3915,1.54484,51.4131,3.91818,67.1977,1.21848,45.3663,1.92895,58.4768,2.99909,63.9733,3.67961,73.5049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.759,16.0466,13.7191,16.4025,16.0937,13.9956,14.0521,13.8797,14.4553
2021-08-07 05:00:00,2021-08-07,0.0,05:00:00,2021-08-07 05:00:00,2.11148,45.1211,1.92333,58.6826,1.93964,41.7499,1.01808,2.08765,3.24917,61.3212,1.12443,337.911,1.26774,30.1404,2.92793,58.6091,3.04113,68.4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4612,15.8728,13.586,16.1379,16.0247,13.9436,13.9878,13.5862,13.1967
2021-08-07 06:00:00,2021-08-07,0.0,06:00:00,2021-08-07 06:00:00,2.11801,40.5432,1.6885,51.0559,1.85626,35.4446,1.06895,3.19101,3.14983,55.9763,0.864359,350.838,1.19371,20.8916,2.76961,53.2365,2.96129,62.2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1178,15.5366,13.2677,15.8212,15.7394,13.6979,13.6384,13.2147,12.8034
2021-08-07 07:00:00,2021-08-07,0.0,07:00:00,2021-08-07 07:00:00,2.47087,53.0673,1.96992,63.3232,1.89115,46.1375,1.11379,32.7445,3.75449,61.6125,0.69571,11.8293,1.19864,40.3029,3.16217,58.2613,3.20559,69.5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7775,15.3511,12.8758,15.5257,15.6278,13.4095,13.2735,13.096,12.8454
2021-08-07 08:00:00,2021-08-07,0.0,08:00:00,2021-08-07 08:00:00,2.83938,50.1765,2.28402,58.5993,2.72119,42.9485,1.82938,40.3812,3.70393,57.1894,2.02868,27.1806,1.81211,44.405,3.40288,53.6811,3.21923,64.9114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6302,15.2696,12.6405,15.4915,15.5167,12.5977,12.8878,12.8936,12.4612
2021-08-07 09:00:00,2021-08-07,0.0,09:00:00,2021-08-07 09:00:00,2.26674,61.3807,1.90189,66.4257,2.02022,68.7074,1.13126,69.3711,3.11465,60.7787,1.5056,78.1627,1.51358,66.5295,3.10503,64.6578,3.19451,68.5832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4674,15.2083,13.7413,15.1445,15.572,12.3988,12.8841,12.6262,12.4361
2021-08-07 10:00:00,2021-08-07,0.0,10:00:00,2021-08-07 10:00:00,1.66716,64.1905,1.17863,75.6138,1.92219,66.7177,1.11698,67.3904,2.06362,64.598,2.20939,66.3384,1.20761,78.1497,2.27262,69.1859,2.39155,74.4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3941,14.7667,12.3762,14.9366,15.0878,12.3774,12.7384,12.2276,12.174
2021-08-07 11:00:00,2021-08-07,0.0,11:00:00,2021-08-07 11:00:00,1.86209,62.6087,1.65063,68.95,2.09109,66.6007,1.37282,59.577,2.28911,65.001,1.86509,62.7475,1.3094,64.5198,2.71203,70.4035,2.51115,69.8048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2206,16.1578,16.3863,16.484,16.2998,16.6378,16.3191,16.3222,16.1781
2021-08-07 12:00:00,2021-08-07,0.0,12:00:00,2021-08-07 12:00:00,2.29736,58.9334,1.99768,66.064,2.55762,53.7877,1.98346,51.498,2.34478,63.0988,2.63686,48.4683,1.97217,59.1521,2.87134,60.0621,2.48211,68.7112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7305,18.4271,19.0079,19.0547,18.4608,19.3342,18.9596,18.8651,18.1855
2021-08-07 13:00:00,2021-08-07,0.0,13:00:00,2021-08-07 13:00:00,2.46235,55.7684,2.17909,61.8312,2.62577,50.1704,2.03228,48.0447,2.52613,62.6122,2.50985,44.4694,2.07388,54.9143,3.04988,57.7808,2.7276,67.7276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6797,20.4048,20.8998,20.9946,20.4115,21.1409,20.8964,20.7993,20.0491
2021-08-07 14:00:00,2021-08-07,0.0,14:00:00,2021-08-07 14:00:00,3.2001,48.3962,2.57823,41.5826,4.47769,63.7229,3.47201,56.3974,2.64193,46.0692,5.0418,65.8148,2.84377,40.7308,4.02913,60.1564,2.83669,48.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6395,22.2684,22.9889,23.1208,22.2714,23.1912,22.814,22.7807,21.7644
2021-08-07 15:00:00,2021-08-07,0.0,15:00:00,2021-08-07 15:00:00,4.49033,64.3278,4.22064,66.7441,4.67828,64.7537,4.09722,64.7714,4.1935,66.2468,4.84725,65.2781,4.44367,65.9934,5.03797,65.2907,4.30409,66.6898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5338,23.3687,23.7404,23.9953,23.3194,23.9299,23.7838,23.5865,22.86
2021-08-07 16:00:00,2021-08-07,0.0,16:00:00,2021-08-07 16:00:00,5.24289,74.0005,4.85069,73.8877,5.733,74.4635,5.11087,75.669,4.81019,73.1125,5.99833,74.3575,5.19192,74.862,5.85188,73.7263,5.2401,74.4202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2974,23.3303,23.8579,24.2583,23.2652,24.2065,23.7722,23.492,22.6035
2021-08-07 17:00:00,2021-08-07,0.0,17:00:00,2021-08-07 17:00:00,6.12184,72.5799,5.66464,72.7121,6.39661,74.1171,5.66647,72.632,5.67848,72.783,6.55284,72.9116,6.0305,72.5959,6.86179,74.659,6.12201,72.9517,0.0,0.0,8.97542e-14,0.0,0.0,4.18322e-14,0.0,0.0,1.28908e-15,23.9293,23.8482,24.08,24.4308,23.8166,24.2469,24.1685,24.0346,23.24
2021-08-07 18:00:00,2021-08-07,0.0,18:00:00,2021-08-07 18:00:00,6.95326,79.8441,6.44553,80.6765,7.01542,78.4653,6.43944,79.4734,6.51039,80.6961,7.08167,77.3462,6.75108,80.6143,7.64201,79.6276,7.01719,80.9935,0.0,0.0,8.97542e-14,0.0,0.0,4.18322e-14,0.0,0.0,1.28908e-15,23.2932,23.3211,23.4435,23.8502,23.296,23.6378,23.5447,23.4661,22.6537
2021-08-07 19:00:00,2021-08-07,0.0,19:00:00,2021-08-07 19:00:00,6.98912,77.1105,6.49028,78.4386,7.05853,75.9262,6.59239,77.1176,6.59872,78.0954,7.27619,75.6753,6.82663,78.0514,7.70163,76.9204,7.05287,79.3052,0.0,0.0,8.97542e-14,0.0,0.0,4.18322e-14,0.0,0.0,1.28908e-15,22.418,22.5153,22.5778,23.0934,22.4894,22.8528,22.679,22.5946,21.7332
2021-08-07 20:00:00,2021-08-07,0.0,20:00:00,2021-08-07 20:00:00,6.17976,79.1275,6.05518,80.2841,5.3866,77.7256,6.13981,79.7119,6.35519,79.8591,5.56431,78.7823,6.13128,80.2726,6.29122,77.8713,6.22362,81.3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8924,21.3453,21.0217,21.8856,21.3019,21.2971,21.2282,21.045,20.2003
2021-08-07 21:00:00,2021-08-07,0.0,21:00:00,2021-08-07 21:00:00,4.1467,82.2439,5.21438,79.6429,2.42676,89.8525,5.15265,84.2626,5.11373,81.1927,2.87644,92.1955,5.02873,79.7944,2.64118,83.8698,5.04083,81.6168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2439,19.6172,16.7847,20.0749,19.5388,17.4929,19.1045,16.7549,17.8539
2021-08-07 22:00:00,2021-08-07,0.0,22:00:00,2021-08-07 22:00:00,5.26428,69.0084,5.85711,69.0994,5.03075,73.9846,6.14345,72.4023,5.57762,68.9263,6.31066,76.4508,6.06146,70.2347,4.58226,71.485,5.70975,71.6319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0477,18.907,18.0133,19.4189,18.8505,18.3147,18.6256,17.308,17.4286
2021-08-07 23:00:00,2021-08-07,0.0,23:00:00,2021-08-07 23:00:00,4.20033,65.2325,5.09287,66.762,4.62205,70.8031,5.23728,69.4253,5.0947,65.9184,5.82625,74.1841,4.84784,67.3283,4.19225,68.2851,5.30533,70.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1593,18.3562,17.4728,18.8776,18.3063,17.7563,17.9066,16.6648,16.8183
2021-08-08 00:00:00,2021-08-08,0.0,00:00:00,2021-08-08 00:00:00,2.74337,37.0564,1.921,36.191,2.55166,37.6107,1.6038,24.8773,3.32014,44.2122,1.8196,25.1486,1.88802,17.4732,3.1092,45.2358,2.90083,47.6253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3786,18.3294,18.4258,18.3312,18.4291,18.3812,18.2794,18.4737,18.3824
2021-08-08 01:00:00,2021-08-08,0.0,01:00:00,2021-08-08 01:00:00,3.15528,48.5394,3.61862,49.6941,3.14853,50.2773,3.66899,45.3231,4.31597,51.4567,3.12219,46.9407,2.75332,47.821,3.75081,55.546,3.30305,52.0624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1219,16.9719,15.3901,17.3644,17.0628,15.0489,15.2279,15.235,14.36
2021-08-08 02:00:00,2021-08-08,0.0,02:00:00,2021-08-08 02:00:00,2.5136,63.0031,2.79079,68.1662,2.45471,71.3663,2.11833,66.7838,3.64469,62.8748,2.17338,75.7145,1.97623,65.5123,3.06482,69.9865,3.10083,71.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5495,15.902,13.4511,16.2308,16.0074,13.3248,13.9764,13.5963,13.1476
2021-08-08 03:00:00,2021-08-08,0.0,03:00:00,2021-08-08 03:00:00,2.7713,46.3087,2.71031,56.2012,2.79399,43.0951,1.94783,40.0166,4.22017,57.1568,2.47205,45.27,1.61378,31.995,3.52674,52.6481,3.64569,67.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7171,16.3306,13.7721,16.6349,16.4686,13.7153,14.1926,14.0414,14.2018
2021-08-08 04:00:00,2021-08-08,0.0,04:00:00,2021-08-08 04:00:00,2.12732,32.1222,1.48162,44.2855,2.21088,30.5954,1.19415,25.9442,3.22672,54.162,1.83968,39.4798,1.30578,16.9214,2.95606,49.8655,3.15313,64.4907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.757,16.1671,13.7963,16.4441,16.456,13.9577,14.4207,13.7935,13.4017
2021-08-08 05:00:00,2021-08-08,0.0,05:00:00,2021-08-08 05:00:00,2.06395,40.373,1.61392,54.768,1.96307,35.2115,1.46998,49.0709,2.92133,56.3685,2.23767,58.5062,1.69372,42.2433,2.75332,50.8281,3.1635,68.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6476,16.0316,13.6584,16.303,16.3925,13.7032,14.2072,13.6208,13.3652
2021-08-08 06:00:00,2021-08-08,0.0,06:00:00,2021-08-08 06:00:00,2.37317,41.3172,1.98453,55.081,2.28095,35.8645,1.54092,42.1767,3.41657,56.6974,2.04612,49.6121,1.89488,41.1844,3.21167,52.1165,3.39724,67.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7143,16.1242,13.7343,16.2239,16.5638,13.7574,14.1594,13.8991,13.9226
2021-08-08 07:00:00,2021-08-08,0.0,07:00:00,2021-08-08 07:00:00,2.27711,40.6981,1.76252,51.2252,2.31479,45.2623,2.27747,63.3937,2.65611,52.2846,3.33664,70.4299,2.37845,55.7391,2.65465,43.585,3.10511,66.6791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,15.8276,13.6208,16.4081,16.276,14.172,13.9967,13.5845,13.4319
2021-08-08 08:00:00,2021-08-08,0.0,08:00:00,2021-08-08 08:00:00,2.45188,45.4501,1.95561,54.5273,2.19201,41.4202,1.45015,16.3949,2.85756,53.4844,1.51151,9.89322,1.75128,37.0812,2.91862,52.3124,3.13243,62.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.653,15.8654,13.6527,16.1167,16.4007,13.875,14.0506,13.6773,13.4492
2021-08-08 09:00:00,2021-08-08,0.0,09:00:00,2021-08-08 09:00:00,1.71303,54.8789,1.32257,60.0825,2.06725,53.745,1.11399,63.1807,2.04749,54.3717,1.90178,56.1974,0.51262,79.5728,2.56117,57.0131,2.71816,59.7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3701,15.5634,13.2481,15.7097,15.959,13.2615,14.1911,13.2435,13.0801
2021-08-08 10:00:00,2021-08-08,0.0,10:00:00,2021-08-08 10:00:00,2.74337,37.0564,1.921,36.191,2.55166,37.6107,1.6038,24.8773,3.32014,44.2122,1.8196,25.1486,1.88802,17.4732,3.1092,45.2358,2.90083,47.6253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.739,15.6544,13.6914,15.7794,16.189,13.5944,13.7682,13.8068,13.5221
2021-08-08 11:00:00,2021-08-08,0.0,11:00:00,2021-08-08 11:00:00,1.95811,49.5016,1.65086,52.1014,2.07414,52.9599,0.939944,39.9833,2.66175,52.2303,1.29284,46.2591,1.03903,45.0887,3.07262,58.1747,2.78951,55.4091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4556,17.3322,17.528,17.433,17.6044,17.6326,17.4753,17.6069,17.5012
2021-08-08 12:00:00,2021-08-08,0.0,12:00:00,2021-08-08 12:00:00,2.10764,53.5291,2.24047,57.4769,2.05379,48.3225,2.05217,49.2786,2.1457,58.4007,2.51288,47.562,2.28699,51.7887,2.02192,55.9051,2.90371,59.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3615,20.134,20.5332,20.8763,19.8579,21.1179,20.9213,20.1745,19.8062
2021-08-08 13:00:00,2021-08-08,0.0,13:00:00,2021-08-08 13:00:00,3.16241,39.2113,2.79519,38.3853,3.31468,40.5844,2.95584,37.392,2.9878,40.1168,3.5746,37.7889,2.9854,37.3448,3.47231,43.4697,3.21555,37.6825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.558,22.2016,22.8104,22.9408,22.1794,23.1012,22.8118,22.6374,21.741
2021-08-08 14:00:00,2021-08-08,0.0,14:00:00,2021-08-08 14:00:00,3.1477,35.6275,2.89547,35.0422,3.21109,37.1456,2.83152,39.6496,2.93068,34.9146,3.29297,39.4727,2.93771,39.4177,3.31196,36.3177,3.24892,35.7307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1577,23.9027,24.3693,24.5784,23.8198,24.6205,24.449,24.1808,23.3697
2021-08-08 15:00:00,2021-08-08,0.0,15:00:00,2021-08-08 15:00:00,2.68828,58.973,2.363,56.3073,2.86336,56.531,2.54417,55.7079,2.4338,56.7347,2.91693,49.8335,2.63073,59.2463,3.00024,59.5532,2.64199,52.1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2764,25.1412,25.4284,25.6721,25.0352,25.6176,25.5742,25.2871,24.6002
2021-08-08 16:00:00,2021-08-08,0.0,16:00:00,2021-08-08 16:00:00,2.21818,56.0997,2.07704,48.2867,2.29327,58.1639,2.15342,51.7758,1.71023,52.2853,2.38797,52.498,2.39473,50.8446,2.08643,60.7941,2.05899,44.4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2002,26.0975,26.3325,26.6439,25.9814,26.5563,26.4782,26.2068,25.4605
2021-08-08 17:00:00,2021-08-08,0.0,17:00:00,2021-08-08 17:00:00,1.01113,253.672,0.75328,267.74,1.75909,265.031,1.83139,31.643,2.90031,235.877,1.85944,25.9155,2.14974,31.9872,3.60028,243.624,3.21337,236.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4677,26.3549,26.5161,27.2185,25.7229,27.1254,27.0193,25.8676,25.184
2021-08-08 18:00:00,2021-08-08,0.0,18:00:00,2021-08-08 18:00:00,2.98064,249.773,2.92488,248.472,2.63171,260.209,2.44818,252.171,2.97632,247.034,2.51069,263.556,2.6462,252.356,2.91985,254.094,3.46775,242.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2383,26.1869,26.4547,26.7676,26.1204,26.6537,26.5036,26.363,25.3161
2021-08-08 19:00:00,2021-08-08,0.0,19:00:00,2021-08-08 19:00:00,1.73367,181.951,1.17707,174.393,2.13187,163.096,1.0902,208.639,2.14928,166.518,1.21568,193.019,0.817555,218.251,3.39389,150.549,1.79012,172.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0396,26.2326,26.1177,26.8231,26.0706,26.5412,26.5565,26.0458,25.4359
2021-08-08 20:00:00,2021-08-08,0.0,20:00:00,2021-08-08 20:00:00,5.0343,86.1606,5.44046,82.4389,3.20053,88.1225,5.67001,85.0901,4.94879,87.5508,4.21739,87.918,5.91108,82.7681,3.58929,84.9457,4.65347,85.8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3041,23.7744,23.3808,24.2727,23.8131,23.781,23.5599,23.5156,22.4678
2021-08-08 21:00:00,2021-08-08,0.0,21:00:00,2021-08-08 21:00:00,3.41807,77.1565,4.49556,72.9515,1.54864,75.3554,5.13365,76.3635,4.36178,78.2711,2.57808,80.5151,4.62344,71.2719,2.03795,68.3615,3.55348,78.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8757,21.6225,19.0638,22.0013,21.5728,19.5118,21.0259,19.1454,18.6423
2021-08-08 22:00:00,2021-08-08,0.0,22:00:00,2021-08-08 22:00:00,4.90132,64.0347,5.15876,67.5872,5.37742,64.7685,5.85938,68.8895,5.36405,64.7769,6.51936,70.0915,5.15073,67.6238,5.22836,62.4829,4.97112,71.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6277,20.4968,19.7153,20.9463,20.4886,19.8759,20.124,19.4203,18.7908
2021-08-08 23:00:00,2021-08-08,0.0,23:00:00,2021-08-08 23:00:00,4.37414,60.4191,4.90464,64.9833,5.10218,62.1821,5.39454,66.5742,5.14695,61.5806,6.4369,68.6331,4.74959,65.285,4.94686,59.4957,4.83163,69.7367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9215,19.8972,19.1778,20.373,19.8782,19.3878,19.5097,18.7892,18.1977
2021-08-09 00:00:00,2021-08-09,0.0,00:00:00,2021-08-09 00:00:00,1.64924,48.3387,1.27708,60.1516,0.833256,39.7451,0.822756,19.4807,1.92518,56.3506,0.69411,277.924,0.771825,34.9471,1.96614,55.3642,2.22085,67.3123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1686,20.1429,20.192,20.1047,20.2354,20.1296,20.0776,20.2577,20.2108
2021-08-09 01:00:00,2021-08-09,0.0,01:00:00,2021-08-09 01:00:00,2.89732,28.9875,3.22928,22.7316,2.99731,35.9321,3.11501,30.2598,4.29265,27.0041,2.94617,36.261,2.40403,26.6212,3.64742,37.1606,3.13563,24.8131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6453,18.4721,17.0929,19.116,18.5362,16.8562,16.8884,16.9601,15.6372
2021-08-09 02:00:00,2021-08-09,0.0,02:00:00,2021-08-09 02:00:00,2.26497,50.4768,2.18939,55.6533,2.17502,57.8172,1.81986,53.4641,2.90972,52.6987,1.92266,64.6931,1.69504,53.6226,2.51738,59.2662,2.61197,59.1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4042,17.6783,15.4068,18.0181,17.77,15.3473,15.869,15.3495,14.6108
2021-08-09 03:00:00,2021-08-09,0.0,03:00:00,2021-08-09 03:00:00,2.16184,55.5363,2.04823,68.0682,1.99376,49.801,1.15446,50.8279,3.21763,62.5961,1.12468,37.9896,1.05785,50.3852,2.71818,58.7354,3.05696,74.3344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0615,17.6135,14.9801,17.7928,17.7005,15.2928,15.7932,14.9422,14.7799
2021-08-09 04:00:00,2021-08-09,0.0,04:00:00,2021-08-09 04:00:00,1.46324,67.5632,1.27738,81.7043,0.682035,25.8645,0.610628,66.8442,1.75035,74.3155,0.519053,304.199,0.567982,73.3066,1.34029,60.8836,2.6071,84.0878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.349,17.3857,15.7214,17.7319,17.5821,15.9455,16.1848,15.325,14.5811
