,Data,precipitacao_observada,Horario,Datetime,EngMato_ws10,EngMato_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_EngMato,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_EngMato,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-20 09:00:00,2021-08-20,0.0,09:00:00,2021-08-20 09:00:00,2.57016,36.8229,1.75557,92.0832,1.97905,88.5274,1.99643,33.989,2.80614,28.6604,3.4845,79.9816,2.59336,84.7859,1.41822,125.056,1.54092,132.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4669,18.6318,18.8954,16.954,17.2667,17.4428,19.319,18.2988,18.343
2021-08-20 10:00:00,2021-08-20,0.0,10:00:00,2021-08-20 10:00:00,2.38641,44.1733,2.23887,85.9156,2.77107,81.0693,1.94424,31.3043,3.04768,38.8227,3.49289,80.8408,3.04953,85.206,1.66884,97.436,1.58689,102.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1271,19.404,19.847,18.933,18.9608,18.5619,19.7698,18.8397,18.8471
2021-08-20 11:00:00,2021-08-20,0.0,11:00:00,2021-08-20 11:00:00,1.59165,41.896,1.40768,98.6678,1.63746,94.2632,1.43892,37.1527,2.12775,34.7529,2.58344,88.6581,2.04162,87.3057,1.03146,123.157,1.17986,131.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2489,22.6442,22.6545,22.9564,23.4009,22.8163,22.8651,22.1299,22.1614
2021-08-20 12:00:00,2021-08-20,0.0,12:00:00,2021-08-20 12:00:00,1.39566,57.5815,1.34064,122.975,1.59147,88.3541,1.98883,57.881,1.03383,36.1798,2.38956,80.1895,1.57301,98.9684,1.17725,108.347,1.50152,140.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5627,25.5377,25.6413,25.1331,25.8754,25.7993,25.6597,25.3428,25.2746
2021-08-20 13:00:00,2021-08-20,0.0,13:00:00,2021-08-20 13:00:00,2.36541,93.1615,0.772797,189.276,0.877095,117.339,2.73359,87.9291,2.00403,94.1383,1.09579,82.4491,0.489543,161.582,1.31587,156.604,1.15503,202.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2298,27.7987,27.9494,26.7679,27.7474,27.8674,27.6813,27.8828,27.7556
2021-08-20 14:00:00,2021-08-20,0.0,14:00:00,2021-08-20 14:00:00,3.58891,151.534,0.118207,246.899,0.546608,36.2531,3.71413,141.202,3.33195,168.752,1.17597,34.404,0.35533,243.538,0.544309,143.11,0.545487,191.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3927,29.1453,29.1513,27.0347,27.5419,28.8688,29.0386,29.1553,29.2124
2021-08-20 15:00:00,2021-08-20,0.0,15:00:00,2021-08-20 15:00:00,3.17338,171.408,1.60671,202.262,2.51417,217.681,2.78548,194.072,3.36314,160.739,0.799421,236.145,1.01718,165.297,2.74998,211.024,2.4676,200.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0902,30.3065,29.9821,25.6754,26.9151,29.9907,30.2926,29.744,30.0804
2021-08-20 16:00:00,2021-08-20,0.0,16:00:00,2021-08-20 16:00:00,3.06832,171.439,1.91534,210.716,2.07348,218.613,2.59837,194.045,3.53845,157.191,2.16239,225.362,1.76704,209.29,2.26601,210.383,2.00749,201.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.123,30.8679,30.6569,27.1032,27.6269,30.5212,30.9429,30.5382,30.8114
2021-08-20 17:00:00,2021-08-20,0.0,17:00:00,2021-08-20 17:00:00,2.17493,157.626,2.01422,211.443,2.22937,207.057,2.33151,147.652,2.08159,158.57,2.49431,213.873,2.1644,218.131,2.20511,199.494,2.03332,209.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4326,31.2928,30.9361,27.9871,28.9893,30.7476,31.2346,30.8727,31.244
2021-08-20 18:00:00,2021-08-20,0.0,18:00:00,2021-08-20 18:00:00,3.33276,127.427,1.83473,184.947,2.62349,176.952,3.1867,124.487,3.53555,126.405,3.08329,167.707,2.49203,171.603,2.99878,169.992,1.77344,187.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2785,31.438,30.8647,27.8018,28.8942,30.5513,31.1713,30.7591,31.5011
2021-08-20 19:00:00,2021-08-20,0.0,19:00:00,2021-08-20 19:00:00,4.11122,107.112,2.33202,135.197,2.18499,135.505,3.60156,104.425,4.64012,107.321,3.31237,135.302,2.58671,145.02,2.31061,158.432,1.8074,145.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8911,30.7983,30.7366,27.2348,28.4957,30.093,30.5678,30.5991,30.858
2021-08-20 20:00:00,2021-08-20,0.0,20:00:00,2021-08-20 20:00:00,3.214,102.558,2.99936,136.548,3.49758,123.606,2.21125,96.8389,4.14285,106.374,3.99436,126.736,3.14015,132.806,2.94259,121.694,2.73031,134.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0915,29.9699,29.4941,24.951,26.6087,28.516,29.7352,29.8531,30.2207
2021-08-20 21:00:00,2021-08-20,0.0,21:00:00,2021-08-20 21:00:00,3.25947,86.6206,2.61552,45.3631,3.56875,51.645,3.13024,77.0198,3.81263,93.3732,3.84946,63.5219,3.32671,57.0005,2.5102,55.1579,2.1755,50.7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4394,29.4235,29.5197,20.0324,24.0678,26.2556,29.1805,29.378,29.4963
2021-08-20 22:00:00,2021-08-20,0.0,22:00:00,2021-08-20 22:00:00,4.72987,50.5384,4.48133,74.3523,4.93565,75.5637,4.29472,41.6583,4.58397,51.8568,5.66542,79.7811,4.95335,75.3446,3.98495,68.842,3.94553,75.6821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.267,25.2001,25.1353,22.6763,23.5133,23.8295,24.8082,25.291,25.5239
2021-08-20 23:00:00,2021-08-20,0.0,23:00:00,2021-08-20 23:00:00,4.80683,34.392,3.5294,75.3155,4.33695,78.3091,4.59342,25.6452,5.06771,35.7639,5.29825,80.1508,4.39624,76.7795,2.68381,77.0325,2.51726,81.6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5165,24.0517,23.9131,22.833,23.0181,22.6743,23.6391,23.9436,24.3251
2021-08-21 00:00:00,2021-08-21,0.0,00:00:00,2021-08-21 00:00:00,0.481042,75.9744,2.15299,107.065,2.27485,110.949,0.466784,22.0164,0.733997,70.4006,3.01701,110.942,2.19753,108.516,1.84851,111.821,2.06157,105.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3116,22.2752,22.3088,22.2589,22.3724,22.2335,22.1965,22.3879,22.3569
2021-08-21 01:00:00,2021-08-21,0.0,01:00:00,2021-08-21 01:00:00,5.57462,16.3256,2.11311,40.454,2.23175,39.1497,5.99015,2.46017,5.27738,22.2127,2.40887,38.6848,2.29407,38.7834,2.03016,33.7806,1.95642,41.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.515,22.1374,21.9865,20.0627,20.8345,19.4606,22.0252,22.0971,22.1328
2021-08-21 02:00:00,2021-08-21,0.0,02:00:00,2021-08-21 02:00:00,3.05792,23.6985,1.32977,94.3605,1.35888,81.6783,3.70393,358.97,3.1208,39.9716,1.54441,83.3332,1.64418,84.4318,1.08745,77.9863,1.2244,112.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2619,20.8781,20.762,18.3679,18.5607,18.582,20.6204,20.8466,21.0255
2021-08-21 03:00:00,2021-08-21,0.0,03:00:00,2021-08-21 03:00:00,2.19299,35.1187,0.978949,97.959,1.14694,94.6878,2.33639,352.943,2.4888,55.7116,2.06247,93.4568,1.39126,92.7883,0.765659,133.963,0.801965,128.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.774,20.5285,20.6841,18.0919,19.6761,18.7229,20.6621,20.494,20.4601
2021-08-21 04:00:00,2021-08-21,0.0,04:00:00,2021-08-21 04:00:00,2.08382,66.8649,1.46712,177.611,1.16159,171.269,1.65283,58.3191,2.66003,59.0548,2.03045,131.298,1.57555,155.735,1.02832,178.144,1.51216,170.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6397,20.6656,20.7427,17.7776,19.243,18.5424,20.2664,20.5779,20.6043
2021-08-21 05:00:00,2021-08-21,0.0,05:00:00,2021-08-21 05:00:00,1.12433,131.256,1.97781,162.901,1.79927,183.274,0.521889,161.793,1.39132,119.177,2.03475,164.967,2.05833,147.39,1.76109,185.556,1.98895,165.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7839,20.3626,20.3264,17.9804,19.4122,18.6996,20.5333,20.291,20.4828
2021-08-21 06:00:00,2021-08-21,0.0,06:00:00,2021-08-21 06:00:00,0.679942,156.328,1.74336,114.676,1.3474,125.314,0.361629,160.425,0.334402,128.659,1.93021,111.551,2.11493,110.172,1.59113,160.2,1.77023,136.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4386,20.7126,20.9683,18.8127,20.1278,19.3122,20.6532,20.5087,20.5061
2021-08-21 07:00:00,2021-08-21,0.0,07:00:00,2021-08-21 07:00:00,0.295731,133.021,1.08295,142.912,0.878321,147.739,0.215054,222.279,0.418949,94.4821,1.39041,128.824,1.5719,126.075,0.953432,176.124,0.822431,163.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6657,20.9751,21.0031,19.1946,19.8091,19.4019,20.7597,20.6358,20.8205
2021-08-21 08:00:00,2021-08-21,0.0,08:00:00,2021-08-21 08:00:00,0.519286,63.4997,1.77732,121.71,1.26937,121.531,0.116214,317.02,0.953343,72.6513,1.78606,106.274,2.17576,115.861,0.825825,123.931,1.389,128.379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6404,20.2918,20.3741,19.4868,19.5862,18.6388,20.2758,20.382,20.2639
2021-08-21 09:00:00,2021-08-21,0.0,09:00:00,2021-08-21 09:00:00,0.852632,80.9384,2.31511,106.099,1.03035,126.647,0.251253,26.1693,1.44033,81.4532,1.86199,106.426,2.4888,105.184,0.772195,154.242,1.92138,107.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2728,19.6406,20.1977,19.2792,19.2935,17.9643,19.7202,20.0948,19.6691
2021-08-21 10:00:00,2021-08-21,0.0,10:00:00,2021-08-21 10:00:00,0.481042,75.9744,2.15299,107.065,2.27485,110.949,0.466784,22.0164,0.733997,70.4006,3.01701,110.942,2.19753,108.516,1.84851,111.821,2.06157,105.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8092,19.8651,20.196,20.6386,20.8307,18.6169,19.8589,20.1344,19.8162
2021-08-21 11:00:00,2021-08-21,0.0,11:00:00,2021-08-21 11:00:00,0.35986,6.80011,1.0665,122.118,1.12201,122.015,0.482903,297.077,0.621723,55.0755,1.70887,109.923,1.28785,106.433,0.911359,145.043,1.08726,134.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1826,21.9441,22.3179,24.2188,24.2768,22.5459,22.0851,21.8275,21.8167
2021-08-21 12:00:00,2021-08-21,0.0,12:00:00,2021-08-21 12:00:00,0.774052,289.828,0.685915,155.97,0.528157,164.665,0.445589,261.139,0.652648,270.134,0.56763,144.444,0.693849,145.564,0.623102,157.08,0.80733,153.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7116,24.8321,25.0033,25.5809,25.8559,25.3636,25.0082,24.7753,24.6246
