,Data,precipitacao_observada,Horario,Datetime,TBeltrao_ws10,TBeltrao_wd10,Pto N_ws10,Pto N_wd10,Pto S_ws10,Pto S_wd10,Pto E_ws10,Pto E_wd10,Pto W_ws10,Pto W_wd10,Pto SE_ws10,Pto SE_wd10,Pto NE_ws10,Pto NE_wd10,Pto SW_ws10,Pto SW_wd10,Pto NW_ws10,Pto NW_wd10,prec_prev_TBeltrao,prec_prev_ptoN,prec_prev_ptoS,prec_prev_ptoE,prec_prev_ptoW,prec_prev_ptoSE,prec_prev_ptoNE,prec_prev_ptoSW,prec_prev_ptoNW,temp_prev_TBeltrao,temp_prev_ptoN,temp_prev_ptoS,temp_prev_ptoE,temp_prev_ptoW,temp_prev_ptoSE,temp_prev_ptoNE,temp_prev_ptoSW,temp_prev_ptoNW
2021-08-31 20:00:00,2021-08-31,0.0,20:00:00,2021-08-31 20:00:00,6.71772,105.127,6.734,105.484,6.53548,106.399,6.75936,105.208,6.54235,105.575,7.25239,107.354,6.76769,106.026,6.23325,105.783,6.58635,105.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0181,21.1082,20.4688,20.8129,21.3489,20.1421,20.8926,21.001,21.3935
2021-08-31 21:00:00,2021-08-31,0.0,21:00:00,2021-08-31 21:00:00,5.9756,100.503,6.52155,101.882,4.48305,102.995,6.19469,100.459,5.61788,101.435,5.21195,102.573,6.52145,102.07,4.20094,103.506,6.331,101.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1879,20.2884,19.1271,19.9839,20.5017,18.7135,20.0546,19.8242,20.5839
2021-08-31 22:00:00,2021-08-31,0.0,22:00:00,2021-08-31 22:00:00,4.7652,102.331,4.66766,100.29,4.11216,105.316,4.7501,102.365,4.58485,103.186,4.60491,105.973,4.56395,99.8756,3.93519,104.604,4.6301,100.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8934,19.9544,18.8125,19.6982,20.188,18.3754,19.7054,19.5174,20.2581
2021-08-31 23:00:00,2021-08-31,0.0,23:00:00,2021-08-31 23:00:00,4.11566,94.8357,4.02331,95.4177,4.08278,97.247,4.27731,95.5058,3.71932,95.6714,4.66873,98.8078,4.03787,96.1067,3.70091,96.5074,3.91359,94.2943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8064,19.8522,18.7508,19.577,20.1274,18.3279,19.6061,19.3673,20.1507
2021-09-01 00:00:00,2021-09-01,0.0,00:00:00,2021-09-01 00:00:00,1.97319,74.0558,2.14839,78.7866,2.7082,95.1231,1.97466,84.3714,2.05741,72.0608,3.59602,102.77,1.96593,73.1098,1.73188,83.5355,2.25521,83.3382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9113,19.852,19.969,19.9301,19.8912,19.9896,19.8689,19.9471,19.8336
2021-09-01 01:00:00,2021-09-01,0.0,01:00:00,2021-09-01 01:00:00,4.18467,89.8728,4.04937,89.7734,3.30822,92.1727,4.19243,89.7678,3.90584,90.2917,3.55222,93.0354,3.76655,88.7396,3.08721,91.0604,3.98637,89.9478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0956,19.0073,17.8391,18.8705,19.3885,17.2771,18.6921,18.3421,19.3035
2021-09-01 02:00:00,2021-09-01,0.0,02:00:00,2021-09-01 02:00:00,3.88689,91.2316,3.14336,91.9344,3.70414,92.3754,4.03207,92.3144,3.51071,90.2921,4.04947,93.5849,3.02728,92.2189,3.35271,90.8683,3.00959,90.6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9461,18.8283,17.8185,18.7627,19.2271,17.3206,18.6132,18.2392,19.0777
2021-09-01 03:00:00,2021-09-01,0.0,03:00:00,2021-09-01 03:00:00,2.41533,76.8698,2.05994,78.6443,2.54583,84.523,2.63114,80.9313,2.01358,72.1198,2.92647,90.1443,2.17046,76.9161,2.23938,76.5158,1.82116,77.4714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5617,18.486,16.4086,18.3573,18.8618,16.1521,18.2878,17.0764,18.7253
2021-09-01 04:00:00,2021-09-01,0.0,04:00:00,2021-09-01 04:00:00,2.11091,67.4474,1.97252,73.9136,2.28558,61.1162,2.00916,65.9018,1.82126,60.8658,2.26919,61.5832,2.17393,72.3772,2.18921,59.2354,1.40946,62.5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3639,18.3032,15.8131,18.1103,18.6403,15.2239,18.1221,16.8051,18.4516
2021-09-01 05:00:00,2021-09-01,0.0,05:00:00,2021-09-01 05:00:00,3.03225,85.6187,2.90589,90.598,2.65332,84.5245,3.00685,86.1452,2.59747,83.0052,2.99121,84.9956,2.96101,90.439,2.41305,82.6978,2.42535,87.4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2523,18.1713,16.4255,17.9932,18.549,15.8127,17.9038,16.7684,18.3865
2021-09-01 06:00:00,2021-09-01,0.0,06:00:00,2021-09-01 06:00:00,2.6905,85.2279,2.56502,89.6013,2.70191,87.2079,2.44611,84.3031,2.48641,84.1462,2.94077,87.421,2.44107,87.6281,2.566,85.9007,2.20214,86.6321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2645,18.153,16.2567,17.9641,18.5753,15.6159,17.8791,16.8887,18.342
2021-09-01 07:00:00,2021-09-01,0.0,07:00:00,2021-09-01 07:00:00,1.95221,78.7946,1.64286,82.2929,2.72073,82.9342,1.84881,80.2001,1.83572,73.8984,3.09608,85.4671,1.59943,79.6315,2.47796,78.4684,1.439,75.7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9021,17.7795,16.0544,17.6243,18.2068,15.7957,17.5735,16.4399,17.9638
2021-09-01 08:00:00,2021-09-01,0.0,08:00:00,2021-09-01 08:00:00,1.81055,71.8541,1.7693,78.8262,2.30709,70.9201,1.3032,66.181,1.799,69.1949,2.57289,74.8831,1.75259,76.5695,2.21433,67.5996,1.46983,73.2269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7351,17.676,15.2226,17.3342,18.0411,14.8668,17.4762,16.0178,17.8112
2021-09-01 09:00:00,2021-09-01,0.0,09:00:00,2021-09-01 09:00:00,1.55723,78.0698,1.93651,91.5563,2.79368,88.9758,1.49725,82.7119,1.87815,79.4645,3.31451,95.5432,1.55587,82.3824,2.4443,81.3022,2.06794,93.9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5105,17.5458,15.8931,17.2933,17.9479,16.1909,17.191,16.0742,17.8688
2021-09-01 10:00:00,2021-09-01,0.0,10:00:00,2021-09-01 10:00:00,1.97319,74.0558,2.14839,78.7866,2.7082,95.1231,1.97466,84.3714,2.05741,72.0608,3.59602,102.77,1.96593,73.1098,1.73188,83.5355,2.25521,83.3382,4.89007e-13,0.0,8.81006e-12,2.03558e-10,0.0,7.29903e-11,0.0,1.80767e-12,0.0,18.386,18.1633,18.7411,18.3226,18.7934,18.4527,17.8676,18.7126,18.6618
2021-09-01 11:00:00,2021-09-01,0.0,11:00:00,2021-09-01 11:00:00,3.52953,112.768,3.13881,110.12,3.92234,115.325,3.82008,114.138,3.1983,111.631,4.70279,116.821,3.39008,110.201,3.32438,113.674,2.90192,109.498,6.7963e-09,2.88809e-11,0.000316247,7.13353e-08,3.70766e-10,0.00109198,1.93641e-10,8.88391e-06,8.54443e-11,20.3365,20.2993,20.3584,20.1602,20.6185,19.9967,20.1447,20.78,20.5246
2021-09-01 12:00:00,2021-09-01,0.0,12:00:00,2021-09-01 12:00:00,4.27829,111.757,4.22586,114.214,4.49208,111.964,4.40763,112.891,4.02459,112.615,5.19418,114.248,4.28353,114.579,4.03884,111.074,3.98294,114.512,0.0603108,0.00196867,0.981142,0.0325892,0.0893884,0.877577,0.000339534,1.02664,0.0113653,20.5481,20.7536,20.3561,20.2596,20.9795,19.9843,20.3766,21.0688,20.9968
2021-09-01 13:00:00,2021-09-01,0.0,13:00:00,2021-09-01 13:00:00,4.97999,113.392,4.76838,111.895,5.30722,112.717,5.18227,111.886,4.68675,114.416,5.94236,113.876,5.09921,111.38,4.82667,111.817,4.51457,112.692,0.0617666,0.0020217,0.990817,0.0359355,0.0897197,0.900528,0.000557621,1.0297,0.0113667,21.528,21.636,21.304,21.3407,21.799,20.9598,21.4389,21.8081,21.847
2021-09-01 14:00:00,2021-09-01,0.0,14:00:00,2021-09-01 14:00:00,5.51031,118.785,5.28824,115.197,5.86503,120.308,5.47656,118.456,5.38078,119.132,6.40573,122.03,5.36565,115.365,5.5601,118.649,5.12279,116.187,0.0617869,0.00202172,0.99924,0.0361873,0.0897227,0.907734,0.000559608,1.03849,0.0113667,22.1053,22.2357,21.8398,21.8922,22.4276,21.4589,22.0024,22.3153,22.5059
2021-09-01 15:00:00,2021-09-01,0.0,15:00:00,2021-09-01 15:00:00,5.97452,114.459,5.76361,114.747,6.17917,113.281,6.02699,113.627,5.83197,115.173,6.94151,113.708,5.80922,114.339,5.76552,112.96,5.67103,115.685,0.00296939,5.35087e-05,0.0279476,0.00589751,0.000883006,0.0499905,0.00022017,0.0147487,1.77417e-06,22.2642,22.4463,21.9458,22.0947,22.5563,21.6022,22.246,22.4264,22.708
2021-09-01 16:00:00,2021-09-01,0.0,16:00:00,2021-09-01 16:00:00,5.80717,115.513,5.82771,114.641,5.75223,116.281,5.89169,115.84,5.71241,115.729,6.6497,115.97,5.89416,115.986,5.31771,116.561,5.71121,114.645,0.00646678,2.38568e-05,0.0473014,0.00811736,0.00481789,0.0673287,1.51322e-05,0.0320578,3.48631e-05,22.3205,22.6288,21.648,22.0677,22.6581,21.3511,22.3795,22.2936,22.8907
2021-09-01 17:00:00,2021-09-01,0.0,17:00:00,2021-09-01 17:00:00,6.16069,113.243,5.96222,112.957,6.28152,111.978,6.23711,113.297,6.00719,113.436,7.08192,113.295,6.10427,112.943,5.8193,111.409,5.81105,113.677,0.00916033,4.68814e-05,0.0514668,0.0100207,0.00737504,0.0685467,2.7383e-05,0.0337497,8.64239e-05,21.9252,22.4151,21.7134,21.8409,22.281,21.3684,22.2867,22.1788,22.6405
2021-09-01 18:00:00,2021-09-01,0.0,18:00:00,2021-09-01 18:00:00,6.38497,109.712,6.07097,109.227,6.68838,109.165,6.45812,109.57,6.24369,110.365,7.52498,110.533,6.18646,108.983,6.21872,108.379,5.93237,110.12,0.00766697,4.64213e-05,0.041934,0.00772143,0.00682637,0.0498054,2.72873e-05,0.0308558,8.60263e-05,22.231,22.3918,21.8893,22.0299,22.5608,21.5512,22.1856,22.3967,22.6542
2021-09-01 19:00:00,2021-09-01,0.0,19:00:00,2021-09-01 19:00:00,6.19569,105.86,5.95169,105.245,6.57588,105.959,6.40419,105.721,5.92223,106.652,7.44503,107.281,6.19863,105.398,6.04952,104.898,5.68581,105.758,0.00271384,2.30509e-05,0.0129046,0.00215529,0.00256014,0.009516,1.42378e-05,0.0104847,5.15757e-05,21.9861,22.1158,21.5442,21.7894,22.3058,21.2371,21.9076,22.0444,22.3812
2021-09-01 20:00:00,2021-09-01,0.0,20:00:00,2021-09-01 20:00:00,6.34083,104.202,6.24751,103.57,6.36973,105.544,6.40751,104.26,6.14803,104.724,7.10314,106.555,6.30095,103.92,6.02756,104.779,6.06443,103.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2164,21.3009,20.6205,21.0007,21.5551,20.2894,21.0812,21.155,21.6078
2021-09-01 21:00:00,2021-09-01,0.0,21:00:00,2021-09-01 21:00:00,5.67787,97.7665,5.69295,98.1289,4.85181,100.847,5.59797,97.543,5.52519,98.3564,5.15426,100.227,5.53852,98.4958,4.66911,100.726,5.64699,97.6854,0.00167042,0.000128577,0.0394377,0.00513042,0.000471421,0.0626614,0.000497381,0.0244256,1.28951e-05,20.6216,20.6532,19.7224,20.3987,20.9697,19.3215,20.4119,20.3234,20.985
2021-09-01 22:00:00,2021-09-01,0.0,22:00:00,2021-09-01 22:00:00,4.67835,93.4075,4.62357,93.7481,4.03646,97.0656,4.56822,94.0196,4.57555,93.9231,4.41716,97.1131,4.4714,94.4797,3.90999,96.8227,4.58044,93.1115,0.00170286,0.000191841,0.0394638,0.00515034,0.00048776,0.0627096,0.000539677,0.0244297,4.6609e-05,20.4169,20.4167,19.273,20.1763,20.747,18.8714,20.1552,19.9043,20.7233
2021-09-01 23:00:00,2021-09-01,0.0,23:00:00,2021-09-01 23:00:00,4.56824,90.7859,4.52326,91.022,4.22929,94.5347,4.4764,90.4086,4.41318,91.7118,4.73182,94.0087,4.22299,89.9787,3.91602,94.5322,4.54476,91.2376,0.00170286,0.000191841,0.0394638,0.00515034,0.00048776,0.0627096,0.000539677,0.0244297,4.6609e-05,20.0407,19.9887,19.1519,19.8115,20.3864,18.7874,19.7242,19.6737,20.3045
2021-09-02 00:00:00,2021-09-02,0.0,00:00:00,2021-09-02 00:00:00,4.1323,89.5029,4.00565,91.5678,4.53568,91.5264,4.30079,89.9042,3.54267,88.8466,4.90403,90.4568,4.0674,92.8353,4.11451,91.77,3.46052,88.7113,3.24398e-05,6.32633e-05,2.61068e-05,1.99229e-05,1.63391e-05,4.81606e-05,4.22955e-05,4.05312e-06,3.37139e-05,19.8966,19.8134,19.0794,19.6785,20.224,18.6443,19.581,19.5816,20.0934
2021-09-02 01:00:00,2021-09-02,0.0,01:00:00,2021-09-02 01:00:00,3.26957,79.5919,3.26636,81.9935,3.25623,86.2292,3.60715,83.477,1.91862,70.8671,3.82462,87.2086,3.43695,84.359,2.31317,83.2204,2.71886,79.4051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7203,19.5839,18.5875,19.4463,20.0458,18.2135,19.345,18.7895,19.8475
2021-09-02 02:00:00,2021-09-02,0.0,02:00:00,2021-09-02 02:00:00,3.55035,74.1523,3.63087,78.2977,3.06503,75.0817,3.41793,72.8369,2.93476,72.6882,3.39582,73.3017,3.41674,76.0121,2.4636,74.8215,2.98281,75.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3449,19.2892,18.3509,19.1166,19.7088,17.8643,19.03,18.598,19.5729
2021-09-02 03:00:00,2021-09-02,0.0,03:00:00,2021-09-02 03:00:00,2.5928,67.205,3.37619,73.6656,2.38133,71.543,2.71588,67.9324,1.00389,40.6212,2.80154,71.6325,3.19017,69.2347,1.86082,74.0833,2.68071,74.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0393,19.0309,17.2015,18.7644,19.3524,17.0677,18.7624,17.7139,19.3148
2021-09-02 04:00:00,2021-09-02,0.0,04:00:00,2021-09-02 04:00:00,2.66965,74.9099,2.54783,82.2089,2.70256,77.7401,3.22038,76.5638,0.592299,12.2508,3.10282,76.0182,2.78944,80.4587,2.10325,76.4741,0.257978,73.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9687,18.8323,17.7886,18.7615,19.1507,17.3389,18.5605,17.5095,19.069
2021-09-02 05:00:00,2021-09-02,0.0,05:00:00,2021-09-02 05:00:00,1.14426,85.7506,0.424433,103.349,1.88425,101.402,1.89341,91.2434,0.448724,114.859,2.19722,98.1535,1.39883,100.557,1.47797,108.113,0.492017,253.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.789,18.7227,16.379,18.6917,19.0088,16.0326,18.602,17.1696,18.9829
2021-09-02 06:00:00,2021-09-02,0.0,06:00:00,2021-09-02 06:00:00,1.46586,111.004,1.37464,104.754,1.56887,114.465,1.78819,100.995,1.0054,139.286,1.77944,106.88,1.68499,100.14,0.655219,140.307,0.946249,121.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6051,18.7042,16.2133,18.5185,18.7645,15.8025,18.5567,17.1699,18.8391
2021-09-02 07:00:00,2021-09-02,0.0,07:00:00,2021-09-02 07:00:00,1.5292,86.374,1.40875,91.5015,2.40092,92.7687,1.8984,86.2014,0.966245,93.9891,2.59978,90.1692,1.87569,89.3537,2.05832,104.068,0.652753,79.4206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5793,18.5635,16.2473,18.438,18.7387,15.8835,18.4005,16.7584,18.6612
2021-09-02 08:00:00,2021-09-02,0.0,08:00:00,2021-09-02 08:00:00,2.06525,66.9389,2.36951,74.856,2.3862,66.4317,2.95775,68.7258,0.667026,24.4567,2.92728,65.5299,2.75078,75.0046,1.29975,53.8383,1.1703,67.5092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3918,18.3584,16.0821,18.2111,18.5101,16.3668,18.1314,16.6717,18.5025
2021-09-02 09:00:00,2021-09-02,0.0,09:00:00,2021-09-02 09:00:00,2.87439,60.5601,2.68307,67.36,2.53773,61.0076,3.09054,62.0965,2.58639,57.5323,3.00344,59.633,2.80991,67.1944,2.32273,58.1225,2.49425,64.1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0722,18.0203,16.1329,17.8449,18.4366,16.2189,17.751,16.4194,18.3211
2021-09-02 10:00:00,2021-09-02,0.0,10:00:00,2021-09-02 10:00:00,3.23456,64.5267,3.09297,71.489,3.19215,61.2503,3.27238,64.9323,2.79964,60.0603,3.81636,57.2789,3.10266,71.8918,2.47161,58.9694,2.70089,65.4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07,17.9999,17.7657,17.793,18.4691,17.388,17.6808,18.2133,18.3745
2021-09-02 11:00:00,2021-09-02,0.0,11:00:00,2021-09-02 11:00:00,2.78115,64.9838,2.80224,72.253,2.91173,60.5759,2.87338,63.5758,2.55157,63.9872,3.47064,56.4171,2.98859,70.2351,2.50766,59.7956,2.44817,70.5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.821,19.8528,19.8739,19.631,20.1451,19.5399,19.65,20.307,20.1562
2021-09-02 12:00:00,2021-09-02,0.0,12:00:00,2021-09-02 12:00:00,2.58338,63.1763,2.68214,67.1744,2.54772,61.7373,2.46932,62.1909,2.40797,63.6579,2.79077,58.1457,2.53547,66.7497,2.31723,60.3401,2.46793,66.7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1931,22.1325,22.2778,21.9348,22.5294,21.8699,21.892,22.7533,22.4703
2021-09-02 13:00:00,2021-09-02,0.0,13:00:00,2021-09-02 13:00:00,1.79723,73.7931,1.92538,76.3082,1.96539,67.3809,2.12252,71.5031,1.60184,74.7435,2.3566,74.3698,2.19707,78.0629,1.41034,50.6373,1.70945,72.3861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9049,23.9103,23.9307,23.747,24.1298,23.6561,23.7751,24.3029,24.0879
2021-09-02 14:00:00,2021-09-02,0.0,14:00:00,2021-09-02 14:00:00,2.08031,57.791,2.31561,62.6984,1.76585,36.0793,2.33161,59.2383,0.281448,336.489,3.01209,52.543,2.48708,61.8138,1.91516,285.322,1.3934,53.2764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3383,25.2676,25.191,25.1765,25.2013,24.8938,25.1525,24.4865,25.4721
2021-09-02 15:00:00,2021-09-02,0.0,15:00:00,2021-09-02 15:00:00,2.36931,101.586,1.6568,62.3422,4.50049,115.451,3.53825,112.143,0.620218,183.061,5.19593,116.623,2.36135,88.977,3.05581,122.393,0.614538,300.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0921,26.2961,25.2189,25.5996,26.2935,24.7309,26.1083,25.8591,26.3535
2021-09-02 16:00:00,2021-09-02,0.0,16:00:00,2021-09-02 16:00:00,5.17085,124.348,4.55647,122.617,5.40619,123.322,5.18171,124.386,4.93384,124.407,5.99964,123.775,4.54668,122.791,4.99087,123.788,4.5165,125.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3587,25.6765,24.916,25.1437,25.5234,24.5369,25.4443,25.4733,25.6975
2021-09-02 17:00:00,2021-09-02,0.0,17:00:00,2021-09-02 17:00:00,5.43413,122.265,4.93394,122.595,5.68396,120.577,5.45464,122.181,5.1607,122.137,6.33884,120.787,4.98092,121.881,5.2184,121.388,4.83547,124.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2491,25.5349,24.7999,25.0167,25.5969,24.4167,25.2757,25.3812,25.7798
2021-09-02 18:00:00,2021-09-02,0.0,18:00:00,2021-09-02 18:00:00,5.50168,114.161,4.9485,113.127,5.9746,112.512,5.5251,114.145,5.41611,113.591,6.65805,113.405,5.01844,113.033,5.63357,111.622,4.92175,114.034,0.0,0.0,0.0,0.0,0.0,0.0,2.32831e-10,0.0,0.0,25.2578,25.5113,24.7205,25.0196,25.5847,24.3709,25.2373,25.3096,25.7729
2021-09-02 19:00:00,2021-09-02,0.0,19:00:00,2021-09-02 19:00:00,5.53312,105.232,5.14143,103.594,5.98736,105.542,5.53633,105.324,5.41953,105.464,6.50186,105.726,5.18618,105.084,5.7492,104.872,4.99012,103.271,0.0,0.0,0.0,0.0,0.0,0.0,2.32831e-10,0.0,0.0,24.9969,25.243,24.2533,24.7335,25.3275,23.9527,24.9373,24.8305,25.5702
2021-09-02 20:00:00,2021-09-02,0.0,20:00:00,2021-09-02 20:00:00,5.20719,104.019,4.98988,102.941,5.23424,105.703,5.1984,104.872,5.13002,103.855,5.61094,105.848,4.9487,104.777,5.19151,104.583,4.86411,101.924,0.0,0.0,0.0,0.0,0.0,0.0,2.32831e-10,0.0,0.0,24.2795,24.6204,23.366,24.0374,24.603,23.049,24.3104,23.9652,24.9505
2021-09-02 21:00:00,2021-09-02,0.0,21:00:00,2021-09-02 21:00:00,5.83315,81.1202,5.80894,81.337,5.90798,79.7215,5.54304,81.1566,5.94104,80.8756,6.17133,79.577,5.27045,80.4782,5.92017,79.5028,6.08104,81.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7538,23.732,22.7349,23.4893,24.1202,22.188,23.5095,23.3708,24.0096
2021-09-02 22:00:00,2021-09-02,0.0,22:00:00,2021-09-02 22:00:00,6.17724,71.0016,6.38131,75.9517,5.23146,68.5764,5.42329,67.4305,6.50306,72.6411,4.90272,64.9334,5.81717,72.5997,5.65952,70.0693,6.48633,76.8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0843,22.0741,21.3141,21.8582,22.4409,20.718,21.8475,21.9405,22.3804
2021-09-02 23:00:00,2021-09-02,0.0,23:00:00,2021-09-02 23:00:00,6.3695,69.1871,6.31382,73.9368,5.73944,64.6658,5.63368,65.788,6.71084,70.3887,5.2475,59.581,5.8556,70.1434,6.44999,66.9389,6.41104,74.9059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4901,21.5722,20.7052,21.2263,21.8876,20.0982,21.3325,21.3335,21.8922
2021-09-03 00:00:00,2021-09-03,0.0,00:00:00,2021-09-03 00:00:00,1.54637,91.4652,1.72786,96.228,1.18187,106.171,1.18662,85.0474,1.6139,92.3276,0.868279,103.368,1.54174,85.163,1.22389,102.265,1.5729,101.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4514,21.471,21.4312,21.3909,21.5127,21.3717,21.4095,21.4917,21.5331
2021-09-03 01:00:00,2021-09-03,0.0,01:00:00,2021-09-03 01:00:00,3.94758,57.0614,3.42754,61.1117,3.82155,56.4194,4.19549,60.0938,3.5797,49.6125,4.33004,55.7885,4.13003,63.1872,3.27871,50.7059,2.79806,50.6652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0903,21.0083,20.0299,20.7697,21.495,19.2802,20.7072,20.6958,21.3678
2021-09-03 02:00:00,2021-09-03,0.0,02:00:00,2021-09-03 02:00:00,3.23951,56.4424,3.07383,68.4849,2.99819,52.9501,3.39575,62.8506,2.31239,44.4359,3.70428,52.5416,3.34459,71.8237,1.79536,45.6035,2.35367,60.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9078,19.7236,18.3624,19.517,20.2758,17.7513,19.3788,18.7509,20.0814
2021-09-03 03:00:00,2021-09-03,0.0,03:00:00,2021-09-03 03:00:00,3.15134,63.23,3.02196,72.7976,2.92826,63.3961,3.32289,64.7694,2.09649,55.2584,3.35968,59.0622,3.14091,72.2,1.82337,59.5508,2.38987,63.8726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3228,19.3927,17.917,19.0296,19.6663,17.4254,19.0835,18.0697,19.7242
2021-09-03 04:00:00,2021-09-03,0.0,04:00:00,2021-09-03 04:00:00,2.01553,37.705,1.15692,41.5631,2.19297,36.7762,2.70996,48.8139,0.837096,356.842,2.8224,41.1736,2.05332,55.9302,1.18275,13.64,0.567441,346.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4785,19.4096,17.0532,19.274,19.671,16.8724,19.2482,18.1768,19.6422
2021-09-03 05:00:00,2021-09-03,0.0,05:00:00,2021-09-03 05:00:00,2.48249,78.7222,1.34027,106.827,2.77755,70.5839,1.93308,82.9566,1.79856,84.3257,2.80274,66.4536,1.65951,99.6626,2.52354,68.0553,0.963186,138.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2878,19.104,17.5765,19.0096,19.5061,16.7402,18.9537,18.1582,19.3025
2021-09-03 06:00:00,2021-09-03,0.0,06:00:00,2021-09-03 06:00:00,2.7432,71.5832,2.70057,80.6409,2.82353,69.8004,2.08379,69.5569,3.06054,71.3648,2.88194,64.2405,2.1345,73.6817,3.20356,70.0945,2.83439,80.9134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4234,19.4014,17.5797,19.0396,19.8808,16.8603,19.0202,18.962,19.7373
2021-09-03 07:00:00,2021-09-03,0.0,07:00:00,2021-09-03 07:00:00,1.7345,72.8847,1.80709,81.2061,2.23138,72.3592,1.49056,69.1772,1.86273,72.1709,2.01198,64.2371,1.58733,73.6989,2.36839,72.7352,1.84722,80.2694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1572,19.2578,17.0656,18.7551,19.6183,16.6825,18.856,17.8751,19.5873
2021-09-03 08:00:00,2021-09-03,0.0,08:00:00,2021-09-03 08:00:00,1.84807,78.1882,1.81246,85.8584,2.33833,74.4697,1.63232,75.1288,1.9426,76.5914,2.07629,67.0441,1.65329,79.5983,2.47901,74.9733,1.85205,85.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0759,19.0472,17.0641,18.6844,19.5061,16.6187,18.6961,17.854,19.369
2021-09-03 09:00:00,2021-09-03,0.0,09:00:00,2021-09-03 09:00:00,1.66412,87.3031,1.63364,97.0598,1.45174,90.977,1.48992,85.2952,1.6781,85.6847,1.17206,82.8889,1.46849,89.6857,1.74837,88.8569,1.57138,100.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.979,18.964,17.3735,18.6864,19.4049,17.1227,18.5751,18.0011,19.3571
2021-09-03 10:00:00,2021-09-03,0.0,10:00:00,2021-09-03 10:00:00,1.54637,91.4652,1.72786,96.228,1.18187,106.171,1.18662,85.0474,1.6139,92.3276,0.868279,103.368,1.54174,85.163,1.22389,102.265,1.5729,101.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7378,19.7203,20.1021,19.4323,20.1344,19.6704,19.3743,20.242,20.0536
